ThreatScore,AttackType,Timestamp,SourceIP
0.3861,0,1747647885,123.187.81.137
0.3102,0,1748616147,10.56.40.213
0.9809,1,1748694864,94.122.28.27
0.0375,1,1748398817,206.8.210.208
0.2168,0,1748349180,27.185.190.136
0.7251,0,1748300056,219.223.224.20
0.3788,1,1747603589,21.91.159.186
0.8009,1,1748151623,77.131.48.30
0.1552,0,1749380627,236.11.211.189
0.575,1,1747667556,251.109.152.69
0.6664,0,1749011400,76.120.254.128
0.7289,0,1749485641,115.241.201.44
0.5114,0,1748847426,131.191.78.127
0.9155,0,1748347445,170.229.86.252
0.7936,2,1748976337,71.118.17.26
0.4761,2,1749325484,130.181.236.67
0.8769,2,1748245198,248.15.78.36
0.5038,0,1747160526,37.51.143.180
0.0672,2,1748832673,231.106.6.90
0.8735,1,1748694576,159.55.95.137
0.6687,2,1747516139,63.127.104.52
0.7204,1,1747097273,79.24.175.131
0.8498,0,1749279815,96.254.93.62
0.399,0,1748855368,40.244.127.158
0.6688,1,1748082982,117.93.196.75
0.7535,2,1749367426,19.237.218.35
0.171,0,1749587506,91.207.143.240
0.2453,1,1748136068,84.138.50.147
0.7392,2,1747681969,199.186.94.88
0.682,2,1748226470,169.36.57.208
0.7063,2,1748990530,50.48.241.108
0.9085,0,1747586873,58.136.114.217
0.2031,0,1747972437,6.127.5.155
0.9882,0,1749186017,61.64.5.96
0.8043,2,1747648320,123.104.149.112
0.6582,1,1748392184,217.43.108.132
0.522,1,1748756201,78.186.218.245
0.0359,1,1747541386,16.161.155.227
0.5282,0,1747249721,184.14.42.203
0.0117,1,1748489356,113.102.38.53
0.5255,0,1748142150,162.51.135.8
0.3699,1,1748452964,35.103.142.74
0.451,1,1749387336,227.12.239.21
0.2219,0,1749245917,91.215.201.184
0.4745,2,1747710036,95.18.234.186
0.7573,2,1748105252,241.95.142.56
0.3802,2,1747393116,38.98.57.217
0.2597,2,1747219928,157.76.134.238
0.9407,2,1747451875,246.175.87.237
0.3897,1,1749021709,204.101.105.156
0.4452,2,1748416114,95.37.212.159
0.4967,0,1747373556,163.15.167.236
0.9398,0,1748809577,239.87.181.163
0.6421,0,1749020369,73.170.50.63
0.9705,1,1748833994,27.147.200.63
0.2332,0,1748488430,108.124.188.61
0.4028,1,1747211143,47.225.184.31
0.5097,1,1749343587,24.214.95.232
0.3495,2,1747882608,1.213.96.155
0.3854,1,1747351618,80.227.59.102
0.1726,2,1749238400,8.198.15.89
0.1079,1,1747462487,33.127.233.111
0.2263,0,1747320530,171.79.40.226
0.3516,2,1748306413,10.23.207.56
0.7408,0,1747780268,78.90.251.189
0.7107,1,1747392296,218.135.153.133
0.7412,2,1747894233,103.86.211.11
0.5534,1,1747457972,102.4.111.105
0.993,2,1749406099,41.75.79.71
0.7506,2,1748446002,107.42.243.165
0.2367,1,1748586209,55.232.181.132
0.8732,2,1748945315,24.175.118.194
0.0997,2,1747604202,106.39.207.226
0.7428,2,1748637526,169.155.89.223
0.4448,1,1747639890,128.221.143.133
0.5706,0,1748141879,216.169.141.121
0.4709,1,1747889394,158.80.173.163
0.1651,2,1748490804,2.151.125.237
0.1937,0,1747609039,245.136.245.1
0.818,0,1748433625,166.141.114.157
0.3302,0,1749432309,178.23.252.190
0.4466,1,1747404354,233.138.228.65
0.1976,2,1747259283,233.88.79.158
0.9151,0,1748406558,74.226.17.236
0.8194,2,1747569987,100.221.1.104
0.2737,1,1747087944,84.54.66.156
0.4999,1,1749334019,203.55.166.6
0.7801,0,1747821347,223.232.43.93
0.5979,0,1748872088,198.153.216.108
0.2261,0,1747384722,22.168.144.188
0.6377,1,1747343620,153.135.45.6
0.9176,1,1749287733,102.66.136.58
0.0102,2,1747529363,23.63.112.98
0.6454,0,1747276636,148.136.115.85
0.6547,1,1747903482,163.206.34.181
0.466,2,1748345165,218.25.101.113
0.5903,0,1747570350,130.233.133.200
0.7019,0,1749305093,31.195.45.171
0.642,2,1747485612,11.120.52.188
0.3983,2,1748683732,153.76.28.125
0.4734,2,1748027583,92.254.184.34
0.3278,1,1747525485,64.60.26.7
0.4848,1,1749215095,167.104.254.82
0.151,0,1748766180,123.182.216.227
0.726,0,1748261226,228.22.211.217
0.3904,0,1747294462,93.18.135.236
0.6092,0,1747838098,17.105.153.186
0.8005,1,1749175381,41.241.42.249
0.2479,2,1748323405,20.139.245.1
0.6739,2,1747986601,121.130.73.176
0.7317,2,1749533101,223.109.102.13
0.4075,0,1749409102,184.236.17.7
0.2413,0,1747311757,69.80.87.134
0.6771,1,1747676028,73.1.56.141
0.1298,2,1748891330,157.249.228.3
0.6298,2,1747756166,185.178.41.182
0.5081,2,1747160517,29.213.190.88
0.3241,0,1749207179,214.223.129.65
0.9748,0,1748760816,198.50.129.250
0.9986,1,1747117402,197.163.110.51
0.4964,1,1748449728,37.207.1.157
0.4032,0,1748465944,242.52.175.108
0.146,0,1747641935,205.217.46.33
0.1408,1,1747062698,239.22.25.22
0.1827,0,1747481355,200.45.160.63
0.8,0,1748999212,89.207.244.219
0.7899,0,1748043221,207.180.107.227
0.1488,0,1749509262,102.249.164.38
0.8065,0,1749042786,96.75.254.27
0.7321,2,1749475859,227.248.237.252
0.6092,0,1747561539,137.150.172.195
0.6656,1,1747145899,30.154.105.218
0.6099,1,1747287084,149.211.223.133
0.3783,0,1749574124,91.204.70.84
0.4934,1,1747576013,207.254.232.37
0.4762,0,1749630233,209.148.212.91
0.481,2,1748495274,52.27.127.97
0.5423,2,1747575659,165.103.32.49
0.6533,0,1748496119,64.139.41.235
0.4016,2,1747757325,168.85.54.222
0.1873,0,1747968709,132.192.9.20
0.0092,1,1748582400,86.105.133.195
0.748,2,1749135549,150.72.81.235
0.6353,0,1748205242,160.150.93.66
0.7115,0,1749207826,188.227.3.153
0.4025,0,1748560063,32.29.62.82
0.237,2,1749224095,184.214.46.51
0.7123,1,1748183281,185.160.137.75
0.9263,2,1749074752,221.202.131.239
0.9175,0,1747543077,58.179.6.136
0.7622,0,1749560751,232.123.78.21
0.9279,0,1748926147,197.9.249.162
0.473,2,1747168602,71.212.95.195
0.4616,2,1748074665,42.195.230.186
0.3331,2,1749139688,168.85.134.111
0.5362,2,1748109259,123.249.130.151
0.103,0,1747925032,139.37.168.122
0.8693,1,1749233683,59.98.24.171
0.0411,2,1749134244,98.136.90.189
0.465,2,1747937917,204.220.235.45
0.861,0,1747773074,209.50.59.237
0.8025,0,1748009819,17.203.80.1
0.8059,0,1748426281,99.210.143.10
0.0365,0,1748069425,177.180.121.69
0.7003,2,1747985877,233.194.33.102
0.0368,2,1748921662,164.213.198.71
0.7702,2,1747349601,30.27.41.105
0.2024,2,1747118490,94.152.124.11
0.516,2,1748838650,142.199.12.229
0.1389,0,1747995408,207.42.169.129
0.8743,1,1747883248,102.89.182.243
0.8193,2,1748816406,126.137.71.49
0.1431,2,1749174024,73.69.82.15
0.0326,2,1747647517,2.231.4.244
0.7615,0,1748878981,111.86.110.150
0.8119,0,1748938865,14.247.79.233
0.3206,2,1748437973,143.105.91.153
0.8566,0,1748365856,149.42.49.75
0.5317,0,1747796483,216.215.9.43
0.9694,1,1748303475,147.189.208.252
0.7601,0,1748644810,87.135.233.190
0.9937,1,1747973119,78.97.196.130
0.0789,2,1747961955,175.143.186.190
0.7848,0,1748615175,42.137.162.214
0.0051,2,1748838331,53.189.243.194
0.6354,1,1749215683,1.38.226.44
0.3751,1,1748766764,223.51.39.17
0.1916,2,1747703983,30.167.73.138
0.4696,0,1747445218,98.104.40.252
0.367,1,1749649992,213.159.244.148
0.7019,2,1748962317,145.94.11.196
0.1854,1,1747306722,251.242.117.90
0.4124,2,1748253201,83.49.226.77
0.0586,0,1748287597,222.168.191.66
0.6578,1,1747953993,50.190.254.193
0.4758,2,1748434726,36.158.135.232
0.5181,0,1747183641,204.234.139.230
0.0315,1,1749230996,169.137.144.169
0.9714,2,1747701742,207.88.69.74
0.6649,0,1748105863,92.33.156.241
0.6015,2,1747552691,58.4.181.148
0.5148,2,1749559115,193.168.22.214
0.5061,2,1749096031,195.100.14.5
0.5806,2,1747674007,229.39.86.205
0.8817,0,1749596887,157.191.135.218
0.9757,1,1747309112,251.171.13.69
0.9519,0,1747953232,92.249.35.45
0.8701,2,1748180492,28.173.109.197
0.0574,0,1748887265,21.26.241.127
0.8971,1,1748423712,67.74.94.173
0.3998,1,1749109645,59.205.182.39
0.2851,1,1748188260,53.90.87.232
0.3309,1,1749640574,169.165.109.177
0.0915,1,1749143678,140.219.41.61
0.5181,0,1748082720,154.96.170.121
0.5771,2,1748853758,254.14.105.9
0.5842,0,1747820894,65.190.27.53
0.8586,0,1749132688,106.192.170.217
0.1813,2,1747161146,83.197.199.23
0.9402,1,1749442289,244.24.214.191
0.9084,2,1747947895,44.161.156.94
0.0511,0,1748945966,245.3.85.11
0.9493,1,1748502330,235.172.143.18
0.5433,2,1747311258,217.79.200.177
0.79,1,1748788967,71.43.203.57
0.6667,1,1748848582,230.150.47.212
0.7375,0,1747519194,178.103.80.179
0.7597,0,1747522721,119.235.81.197
0.6305,2,1747448100,171.26.97.221
0.112,0,1747101964,184.155.50.119
0.7812,0,1748868504,153.27.249.157
0.4778,0,1749426150,45.177.222.96
0.4719,0,1748383216,133.231.133.237
0.8751,0,1747807845,39.8.65.80
0.138,2,1748659206,225.95.218.23
0.8012,2,1747567943,144.112.209.208
0.9815,1,1748702962,95.33.232.231
0.9558,1,1747331292,119.53.234.107
0.7967,1,1748069977,53.204.190.207
0.5097,2,1747621971,9.110.71.237
0.8574,2,1748085955,169.254.83.228
0.8356,2,1747105928,193.203.227.147
0.0516,2,1749330960,45.7.115.145
0.251,0,1747960858,202.197.146.108
0.1639,1,1747504553,215.238.181.185
0.5641,1,1749010401,240.52.108.205
0.7731,2,1749365739,90.144.121.211
0.2121,2,1749040030,212.87.112.191
0.8239,0,1747490306,123.162.19.238
0.1568,2,1749044814,240.72.154.18
0.0502,0,1748122357,41.142.158.233
0.9829,0,1748451827,14.115.78.183
0.1883,2,1747820882,211.228.191.151
0.9008,2,1748145277,69.248.179.202
0.3391,2,1748608453,166.144.235.113
0.6053,0,1749266303,138.108.105.189
0.6349,0,1748332147,147.11.67.94
0.7481,0,1748351684,108.167.207.116
0.231,1,1747438239,9.5.99.71
0.6064,2,1749274716,89.247.244.10
0.3182,0,1748841025,59.74.64.176
0.294,1,1748871579,189.239.214.43
0.0072,0,1747376782,241.66.228.16
0.2671,1,1749179247,234.140.179.244
0.7814,0,1748807147,138.6.36.123
0.8953,2,1748252834,233.41.107.240
0.304,0,1748745892,90.128.101.130
0.0107,2,1748002833,195.101.137.114
0.0856,2,1747523725,79.21.124.101
0.1115,1,1747981919,29.6.161.128
0.7821,1,1748331328,221.84.133.230
0.827,0,1749140977,94.125.209.128
0.3436,2,1747304101,221.228.85.234
0.8187,0,1747233635,191.248.68.190
0.8094,0,1749039183,210.45.15.70
0.4707,0,1749533462,57.252.128.36
0.5429,2,1749094229,241.38.26.231
0.7478,1,1748806897,24.164.238.212
0.036,0,1747218828,175.241.195.25
0.6652,0,1748857878,55.182.62.133
0.4451,0,1747759311,39.119.102.203
0.3097,2,1749451824,213.115.45.11
0.928,0,1749199482,169.170.186.203
0.7304,0,1749221279,5.108.146.115
0.7479,0,1748477987,243.33.45.158
0.568,2,1747739780,95.30.37.81
0.8822,2,1748326861,26.101.237.159
0.3096,0,1749590966,229.8.59.243
0.0341,2,1747426104,92.126.165.234
0.9234,1,1747469772,104.194.48.184
0.2439,0,1747331680,41.163.128.233
0.4359,0,1747378400,223.93.134.218
0.0687,2,1749561606,22.75.181.209
0.3296,2,1749400321,160.197.79.107
0.1072,0,1747779325,15.100.89.162
0.3217,2,1748602172,139.42.25.138
0.7578,0,1748567017,241.60.20.83
0.8834,1,1749339171,81.246.158.151
0.9236,2,1749575117,134.11.92.32
0.3189,2,1749120064,75.77.16.55
0.5658,2,1749478497,75.11.80.23
0.5216,2,1748111060,11.151.27.250
0.953,0,1747631764,66.118.82.157
0.0111,0,1749486244,187.38.206.227
0.7466,0,1748841302,13.92.84.62
0.6606,1,1747673787,206.142.38.177
0.9726,2,1749543257,103.189.177.225
0.5804,1,1747571385,208.206.5.33
0.0768,0,1748465297,90.187.142.122
0.6592,0,1748894890,161.86.220.77
0.7025,0,1748586150,224.206.33.126
0.3676,0,1749492233,219.173.215.200
0.2153,2,1747244007,157.92.183.33
0.8762,2,1749043248,3.75.81.176
0.6652,1,1749055410,48.97.169.7
0.8362,0,1748039620,42.219.110.236
0.01,0,1749428693,35.195.168.31
0.5175,1,1748023257,237.114.247.115
0.5495,2,1749273938,30.57.163.48
0.6203,2,1747122011,242.30.111.248
0.2348,1,1749364035,37.83.247.225
0.8369,2,1748065118,200.40.110.25
0.4329,2,1748921631,174.30.215.217
0.2256,0,1749454472,80.173.25.209
0.4605,1,1747555280,79.103.201.137
0.6243,0,1749534209,83.239.52.32
0.1284,2,1748659617,4.120.147.82
0.4986,2,1747483706,194.87.93.149
0.5141,0,1747886066,8.42.121.140
0.0811,1,1747609597,19.154.20.20
0.3202,1,1748981926,96.54.61.174
0.3139,1,1747877723,56.173.102.26
0.7608,0,1747370118,41.55.224.157
0.3795,1,1748785541,180.66.137.161
0.8524,1,1748629850,85.28.225.196
0.6963,2,1748430498,210.61.254.198
0.8279,2,1747914067,37.91.221.111
0.033,2,1749478464,17.148.1.233
0.2389,0,1747483321,117.180.26.2
0.4762,0,1747404815,128.242.35.161
0.5657,0,1748643844,116.9.91.224
0.0805,0,1747960774,192.240.202.59
0.5273,1,1749265363,122.128.106.206
0.5331,0,1747245711,212.236.239.82
0.8592,1,1749073100,185.126.100.46
0.3048,0,1749453419,230.140.220.132
0.8459,0,1747567411,139.18.90.176
0.6452,1,1747354446,246.82.163.151
0.4836,1,1748115017,204.211.27.143
0.6176,2,1747546500,206.80.74.4
0.419,0,1749097123,95.76.242.199
0.9338,2,1748873329,75.222.166.180
0.517,1,1747152015,125.13.178.195
0.1766,2,1748428616,5.188.52.128
0.0714,1,1749330726,220.198.156.36
0.1286,0,1747151740,52.247.15.150
0.095,1,1747402013,243.159.169.219
0.5344,2,1748408625,218.131.254.68
0.4538,0,1748046776,253.62.194.242
0.7117,2,1748166198,241.172.106.200
0.9277,2,1748499836,9.134.247.113
0.0633,0,1749185030,218.153.205.3
0.596,1,1748753384,85.35.225.60
0.5763,2,1747717231,45.5.81.87
0.0884,0,1749046572,233.133.223.117
0.9629,2,1748371147,137.163.159.138
0.4272,0,1747182770,137.99.147.26
0.6952,0,1749413595,173.45.75.188
0.5037,1,1748956727,160.104.54.29
0.7988,1,1748937985,100.222.6.153
0.0464,0,1747337907,40.138.214.80
0.9891,0,1747911690,54.193.86.249
0.7776,0,1749636301,249.221.49.163
0.0025,0,1748499495,125.135.104.185
0.3822,1,1749144059,226.39.174.70
0.0166,2,1748086061,232.149.226.219
0.5619,0,1747162073,127.96.24.94
0.7719,2,1747740971,157.240.76.122
0.5099,0,1749026119,243.193.170.252
0.2423,1,1747328088,163.89.58.139
0.4844,0,1748062958,135.147.187.45
0.9915,1,1748194235,166.185.217.194
0.3625,2,1749170680,45.243.150.15
0.4497,1,1749139775,196.25.56.125
0.4695,2,1749525043,110.9.161.117
0.764,1,1748209015,233.196.22.125
0.2082,2,1747915753,6.65.187.37
0.719,0,1748520945,88.219.202.122
0.5277,1,1748733599,151.175.73.154
0.4552,0,1748767434,131.67.192.20
0.2061,1,1749514916,20.150.230.55
0.9095,1,1747275154,79.52.215.170
0.9154,0,1747402038,16.23.129.50
0.9096,1,1749155777,125.199.149.51
0.3551,2,1748404521,96.186.64.93
0.4273,1,1748272859,49.159.228.254
0.3474,2,1747624456,209.246.150.231
0.3575,2,1748554358,1.224.57.244
0.4116,0,1749528318,65.224.55.225
0.5171,2,1747960452,130.225.154.173
0.4213,2,1749263558,94.33.206.69
0.4819,1,1747307270,59.218.71.102
0.417,0,1747589879,209.111.180.242
0.3232,2,1748608245,235.48.178.4
0.5882,0,1748723940,100.228.143.196
0.6005,0,1748875696,140.120.193.46
0.8808,1,1747191991,108.50.206.199
0.7297,1,1747478927,114.57.180.117
0.3716,2,1747860290,24.7.204.251
0.1201,2,1749336620,200.139.104.168
0.4141,2,1748260974,197.235.110.242
0.0049,1,1749214364,223.16.177.131
0.1159,1,1748853641,79.224.24.137
0.8619,0,1748397838,174.22.123.212
0.3623,2,1748217841,58.211.226.121
0.3655,1,1747158894,159.70.73.245
0.4168,1,1747980552,4.161.21.131
0.33,0,1747523606,48.38.80.28
0.7619,2,1748499571,124.205.210.145
0.7149,2,1747246377,80.27.40.239
0.8537,2,1747524211,188.134.10.123
0.2876,0,1748143967,213.122.52.120
0.6565,0,1747591990,211.112.138.248
0.025,0,1749482103,200.3.244.108
0.7837,2,1747991304,187.81.204.3
0.5275,1,1748430386,77.245.143.166
0.0678,2,1749434194,127.42.192.51
0.4359,2,1749313646,39.205.217.3
0.0461,2,1749133938,177.126.38.28
0.6336,0,1749510787,2.171.126.239
0.3363,2,1748580891,176.207.218.92
0.9492,0,1748095132,143.125.77.251
0.7997,0,1748709419,72.120.5.205
0.9511,2,1748632224,171.148.161.162
0.3948,2,1748237214,6.80.211.240
0.2975,2,1747905158,229.61.43.116
0.2832,0,1748835125,96.242.216.132
0.092,0,1747534213,193.34.78.1
0.1799,0,1747358609,209.107.48.19
0.3493,0,1748423293,109.200.107.73
0.9012,2,1747367597,247.223.175.79
0.6223,2,1748688267,205.44.241.117
0.5462,1,1747822126,76.57.221.151
0.1535,0,1749004114,11.200.196.93
0.5093,1,1747874215,16.116.189.115
0.9267,1,1747200031,99.228.5.64
0.4131,0,1747895648,8.113.223.129
0.7823,2,1747136429,83.54.130.176
0.9431,0,1749497381,174.57.49.132
0.3146,1,1747386562,181.80.75.156
0.2791,0,1748812950,93.157.122.170
0.0153,0,1747164908,98.173.183.29
0.2879,2,1747917017,145.170.251.32
0.3722,1,1748299047,71.35.42.200
0.846,0,1747478710,139.175.233.157
0.4266,0,1749621269,88.119.33.177
0.4628,2,1749586499,69.1.61.126
0.8484,1,1749333087,116.34.135.30
0.8956,0,1748330562,67.238.7.51
0.9687,1,1749337420,185.147.170.233
0.9335,1,1747821071,247.41.235.170
0.0535,0,1747995031,172.93.87.43
0.3537,0,1749285744,235.194.111.232
0.6569,2,1748741346,241.106.61.86
0.7299,1,1748236091,178.180.168.102
0.6263,1,1747597427,39.128.134.157
0.6443,2,1747537052,137.166.130.154
0.3148,0,1748670650,207.122.5.78
0.8928,0,1747140930,192.2.15.187
0.3992,1,1748091031,137.69.56.177
0.2029,2,1749440183,81.59.39.169
0.8637,2,1748288803,35.252.74.218
0.999,1,1749402952,39.98.38.48
0.169,0,1747347840,221.77.139.143
0.0944,1,1748670880,112.215.17.254
0.7358,2,1747484899,45.193.83.175
0.5886,0,1749060804,108.204.201.68
0.8555,1,1748270258,189.177.160.243
0.6092,0,1748898068,116.247.104.110
0.1429,0,1749290243,21.252.83.201
0.857,1,1747778447,29.189.226.38
0.9519,1,1749428745,71.141.42.188
0.1272,0,1748791700,37.198.167.7
0.749,0,1748414326,123.81.73.84
0.8563,2,1749019834,206.66.120.214
0.8446,0,1747479766,234.129.107.251
0.6,1,1747645690,96.19.35.1
0.4123,1,1749493967,54.248.179.69
0.2646,2,1749025758,112.153.96.13
0.6197,0,1747610064,25.186.44.45
0.54,0,1748792999,228.57.227.221
0.2313,0,1749114418,115.248.168.3
0.5821,2,1747888557,138.88.178.57
0.2708,0,1747367492,26.245.128.102
0.294,1,1747879052,202.63.71.90
0.4093,1,1748870363,181.85.83.30
0.5667,1,1748466532,197.165.131.183
0.9372,1,1747694158,218.37.10.29
0.9993,2,1749265726,252.212.114.188
0.6175,0,1748564296,250.130.142.251
0.3556,1,1748268281,201.187.162.234
0.7552,1,1748144436,178.145.159.177
0.3716,0,1748908124,84.66.25.162
0.7264,1,1749219590,165.241.68.174
0.9773,0,1747753675,122.156.122.212
0.5873,0,1749096534,38.6.130.207
0.5136,2,1748012105,83.241.170.109
0.3621,1,1749310420,87.97.27.73
0.3045,2,1748567374,251.123.92.30
0.7912,2,1748495110,94.52.169.62
0.6201,2,1747394745,148.206.23.227
0.7932,0,1747920100,126.154.133.246
0.3117,1,1748794321,103.237.100.43
0.7189,0,1748238722,34.233.164.213
0.8634,2,1748832908,91.54.78.43
0.2196,0,1747776217,35.144.10.182
0.4841,0,1748577475,136.111.103.133
0.4625,2,1747694368,36.63.63.97
0.7471,1,1747528451,76.226.115.45
0.3244,0,1749196199,52.107.83.231
0.732,2,1749112141,143.64.174.125
0.3634,2,1749107152,218.81.202.233
0.6685,2,1747447942,34.222.223.153
0.1486,1,1747595755,176.254.151.229
0.5045,2,1747294495,5.39.183.91
0.9585,0,1748431424,83.119.149.5
0.4329,1,1747226105,50.83.80.216
0.2108,2,1748514828,184.48.228.169
0.6452,0,1749482966,180.250.78.72
0.1195,2,1748863808,17.169.162.128
0.4647,0,1747624016,29.208.155.181
0.665,2,1747515744,73.31.9.127
0.5776,0,1749407151,19.132.91.89
0.9537,1,1748654978,138.89.144.217
0.3068,0,1747716813,90.44.42.151
0.0758,1,1748050257,57.45.110.185
0.5592,0,1748528797,115.98.186.34
0.1408,2,1748541945,46.172.204.233
0.1942,0,1749226186,233.75.66.147
0.1982,1,1748303112,173.71.10.105
0.3965,2,1747994526,58.88.93.195
0.2131,1,1748254224,182.180.154.235
0.1405,2,1749442907,16.103.38.24
0.0542,0,1748050292,93.184.214.64
0.4363,1,1749443959,227.80.121.112
0.3726,0,1749083400,43.247.102.116
0.5636,1,1749648097,114.153.184.37
0.6887,1,1747561513,145.168.87.215
0.0232,1,1749314979,131.104.99.204
0.417,2,1747775827,205.22.57.249
0.08,2,1747201678,149.92.245.89
0.0095,0,1747335261,142.187.38.54
0.2806,1,1749574110,109.40.64.150
0.6012,2,1749407398,241.8.81.181
0.308,1,1747363218,19.13.11.58
0.3619,2,1748897798,213.211.177.92
0.2345,1,1747221494,146.135.61.193
0.4711,0,1748101852,211.29.155.66
0.2515,1,1748141536,152.4.214.169
0.9205,0,1747739734,133.4.163.164
0.5463,2,1747990320,194.207.244.172
0.4561,0,1749329320,198.23.188.172
0.3277,0,1749005899,97.85.32.189
0.916,2,1747171002,209.163.189.145
0.5591,2,1749542095,131.242.171.176
0.0234,0,1747675365,142.46.185.238
0.1642,2,1747526459,169.42.33.2
0.5875,0,1749082418,218.7.168.165
0.5556,2,1748303059,54.80.97.25
0.7153,0,1747796285,161.183.57.20
0.3564,2,1747758411,66.157.62.30
0.0438,0,1749235668,220.234.114.23
0.5653,1,1748821265,221.213.1.188
0.0375,1,1749191372,47.227.210.82
0.3268,1,1747142066,118.31.102.64
0.5908,2,1747880145,248.10.231.219
0.7173,1,1748208761,98.33.32.121
